program,age,rating,directs,kid
no,WUH,3,125,PAILYM01
no,WUH,3,125,PARASA01
no,WUH,3,125,PARKS22
no,WUH,3,125,POOLES02
no,WUH,3,125,PORTIE03
no,WUH,3,125,PRUYNC01
no,NLF,3,125,PURDYN01
no,NLF,3,125,QUICED01
no,WUH,3,125,RAJUR02
no,WUH,3,125,RAMPEC01
no,WUH,3,125,RAYMOT01
no,WUH,3,125,REILLD05
no,NLF,3,125,REYESA13
no,WUH,3,125,REYESE16
no,NLF,3,125,REYNOC03
no,WUH,3,125,RM4216
no,WUH,3,125,ROBERE07
no,WUH,3,125,ROBINS13
no,WUH,3,125,ROEDIT01
no,WUH,3,125,ROGERK08
no,WUH,3,125,ROONEJ02
no,NLF,3,125,RUIZD09
no,WUH,3,125,SALINK01
no,WUH,3,125,SANDOC02
no,WUH,3,125,SANDYK01
no,NLF,3,125,SANTIJ32
no,WUH,3,125,SAR586
no,WUH,3,125,SARANS02
no,NLF,3,125,SEPULS02
no,WUH,3,125,SMITHS43
no,WUH,3,125,STEIGC01
no,WUH,3,125,SUCHAK01
no,WUH,3,125,TAYLOC12
no,WUH,3,125,THANDJ01
no,WUH,3,125,THOMAS11
no,NLF,3,125,THOMAS56
no,NLF,3,125,THOMAS57
no,WUH,3,125,TOLKOE01
no,WUH,3,125,TOSCAG01
no,WUH,3,125,TSOUGJ01
no,WUH,3,125,TUCKES03
no,NLF,3,125,TULLYS02
no,NLF,3,125,VARGAD08
no,WUH,3,125,VARUGB03
no,WUH,3,125,VEGAK03
no,WUH,3,125,VELASV02
no,WUH,3,125,VIOLAE02
no,WUH,3,125,WACKEK02
no,WUH,3,125,WALKEL08
no,WUH,3,125,WALLAB02
no,WUH,3,125,WILLIN26
no,WUH,3,125,WILLIP24
no,WUH,3,125,WISNIM02
no,WUH,3,125,YEUNGJ06
no,NLF,4,125,AGUILA04
no,NLF,4,125,BELSOC01
no,NLF,4,125,COLATN01
no,NLF,4,125,FIGUED03
no,NLF,4,125,FRECKB01
no,NLF,4,125,GANDOA01
no,NLF,4,125,GARCIZ03
no,NLF,4,125,JORGEM03
no,NLF,4,125,PEREZJ47
no,NLF,4,125,RIGGA01
no,NLF,4,125,ROGERP04
no,NLF,4,125,TUCKED06
no,NLF,4,125,WALKEC10
no,NLF,4,125,WHITAE01
no,NLF,4,125,WILLIO11
no,WUH,3,124,CATANC02
no,WUH,3,124,CGP239
no,WUH,3,124,FUSCOD01
no,WUH,3,124,MCMAHL02
no,WUH,3,124,MURRAJ08
no,WUH,3,124,PAPPAA02
no,WUH,3,124,WIRTHS02
no,WUH,4,124,GALASG02
no,HOS,3,123,ALIS15
no,HOS,3,123,AZIZS02
no,HOS,3,123,BERNAR04
no,HOS,3,123,BROWNS45
no,HOS,3,123,CA952
no,HOS,3,123,CFF254
no,HOS,3,123,DOBKOK01
no,HOS,3,123,FICONS01
no,HOS,3,123,FIOREA02
no,HOS,3,123,FRANCV05
no,HOS,3,123,FT595
no,HOS,3,123,GALLAK05
no,HOS,3,123,GALLAK08
no,HOS,3,123,GC1851
no,HOS,3,123,GOULDE01
no,HOS,3,123,GRAYD08
no,HOS,3,123,GUBNIS01
no,HOS,3,123,GUIDOK01
no,HOS,3,123,HICKSM03
no,HOS,3,123,HOFILS01
no,HOS,3,123,HUGED01
no,HOS,3,123,KARSCE01
no,HOS,3,123,KATZA15
no,HOS,3,123,KIMJ69
no,HOS,3,123,LB3184
no,HOS,3,123,LEGANE01
no,HOS,3,123,LEIFET01
no,HOS,3,123,LIVERA02
no,HOS,3,123,LOCKHB01
no,HOS,3,123,MARIA02
no,HOS,3,123,MARIOS05
no,HOS,3,123,MASONG02
no,HOS,3,123,MCDONZ01
no,HOS,3,123,MEZHIE01
no,HOS,3,123,MIRTOM01
no,HOS,3,123,MYRIEC01
no,HOS,3,123,NAKARM01
no,HOS,3,123,PARKA04
no,HOS,3,123,RAHMAS10
no,HOS,3,123,RAMOSI01
no,HOS,3,123,RB3817
no,HOS,3,123,RG1789
no,HOS,3,123,ROSSA10
no,HOS,3,123,SELMAL01
no,HOS,3,123,SILLEO01
no,HOS,3,123,SO713
no,HOS,3,123,STEINT03
no,HOS,3,123,SURETL01
no,HOS,3,123,TAM423
no,HOS,3,123,TFB228
no,HOS,3,123,WEII01
no,HOS,3,123,XYJ202
no,HOS,4,123,ALTOM01
no,HOS,4,123,AUSTIS02
no,HOS,4,123,BOHMEK01
no,HOS,4,123,CAPITM01
no,HOS,4,123,CMC962
no,HOS,4,123,CONWAL01
no,HOS,4,123,CPM386
no,HOS,4,123,DARCYK01
no,HOS,4,123,DEPAUM01
no,HOS,4,123,DOLANM01
no,HOS,4,123,DRABEL01
no,HOS,4,123,DUARTL01
no,HOS,4,123,FONTAM04
no,HOS,4,123,GILMAL01
no,HOS,4,123,GINTYS01
no,HOS,4,123,GOMEZD01
no,HOS,4,123,GORDOS08
no,HOS,4,123,GUYJ01
no,HOS,4,123,HOOKET01
no,HOS,4,123,JAMESM06
no,HOS,4,123,KLETZA01
no,HOS,4,123,KMW556
no,HOS,4,123,KOCIED01
no,HOS,4,123,LE743
no,HOS,4,123,LS3550
no,HOS,4,123,MARZIJ01
no,HOS,4,123,MCCARH01
no,HOS,4,123,MCGARJ01
no,HOS,4,123,MCKENY01
no,HOS,4,123,MCKOYR01
no,HOS,4,123,MECCIN01
no,HOS,4,123,MGS367
no,HOS,4,123,ML2912
no,HOS,4,123,MMC684
no,HOS,4,123,MOHAMA10
no,HOS,4,123,MURPHL03
no,HOS,4,123,NMC301
no,HOS,4,123,OLEVIS01
no,HOS,4,123,PAFFMJ01
no,HOS,4,123,PEARST01
no,HOS,4,123,PERKIC03
no,HOS,4,123,RABAUK01
no,HOS,4,123,REYEST04
no,HOS,4,123,RIVERJ45
no,HOS,4,123,RODDAA01
no,HOS,4,123,SANGJ02
no,HOS,4,123,SANTAE05
no,HOS,4,123,SAPPK01
no,HOS,4,123,SHAPIN04
no,HOS,4,123,STAPLJ01
no,HOS,4,123,STERNA06
no,HOS,4,123,SUTHEA01
no,HOS,4,123,THS247
no,HOS,4,123,TUZZOJ01
no,HOS,4,123,WEYBAC01
no,HOS,4,123,YARRIT01
no,HOS,5,123,FLOODL02
no,HOS,5,123,LE495
no,HOS,5,123,MG3456
no,HOS,5,123,NUCCIM01
no,HOS,3,122,ASG514
no,HOS,3,122,AT3793
no,HOS,3,122,BAGLED01
no,HOS,3,122,BARTHR01
no,HOS,3,122,BERNAM05
no,HOS,3,122,BOURDK01
no,HOS,3,122,CAROLM03
no,HOS,3,122,CARUMR01
no,HOS,3,122,CJK326
no,HOS,3,122,DC3933
no,HOS,3,122,DIL240
no,HOS,3,122,DOREL01
no,HOS,3,122,DOYLEL02
no,HOS,3,122,DUBINR04
no,HOS,3,122,EAP388
no,HOS,3,122,ECF294
no,HOS,3,122,ER1960
no,HOS,3,122,FOKH01
no,HOS,3,122,FORTEM02
no,HOS,3,122,GAROFM01
no,HOS,3,122,GERBEF01
no,HOS,3,122,GIEHLA01
no,HOS,3,122,HANSEA03
no,HOS,3,122,HOMERL01
no,HOS,3,122,HOWARA03
no,HOS,3,122,HURSTK01
no,HOS,3,122,JOHNSB09
no,HOS,3,122,JOHNSM58
no,HOS,3,122,JONASJ02
no,HOS,3,122,KELLYA11
no,HOS,3,122,KERNAS01
no,HOS,3,122,LAMBEC02
no,HOS,3,122,LATOUW01
no,HOS,3,122,LEEC22
no,HOS,3,122,MARTIA13
no,HOS,3,122,MH4742
no,HOS,3,122,MONCEC01
no,HOS,3,122,MURPHS01
no,HOS,3,122,NICKEE01
no,HOS,3,122,NUNEZV02
no,HOS,3,122,PLEVIK01
no,HOS,3,122,RASPBD01
no,HOS,3,122,SCHWEZ01
no,HOS,3,122,SEYBOH01
no,HOS,3,122,SNS526
no,HOS,3,122,SQ585
no,HOS,3,122,SULLIM15
no,HOS,3,122,TJM610
no,HOS,3,122,TURNEL03
no,HOS,3,122,VACKEA01
no,HOS,3,122,WARRER04
no,HOS,3,122,WHEATA01
no,HOS,3,122,WILLIR14
no,HOS,3,122,YEROFO01
no,HOS,3,122,YK1196
no,HOS,4,122,BAHR02
no,HOS,4,122,BLONCM01
no,HOS,4,122,BRADYG03
no,HOS,4,122,BYRNEM03
no,HOS,4,122,CASTAJ04
no,HOS,4,122,CROSTM01
no,HOS,4,122,CRUZJ11
no,HOS,4,122,DUGANE01
no,HOS,4,122,ESPINE01
no,HOS,4,122,GTH220
no,HOS,4,122,HANLEM01
no,HOS,4,122,HERRIL01
no,HOS,4,122,JACKSS02
no,HOS,4,122,JCS665
no,HOS,4,122,KILMIJ01
no,HOS,4,122,KIMR13
no,HOS,4,122,KIMY09
no,HOS,4,122,KMC322
no,HOS,4,122,KMM759
no,HOS,4,122,LAFATT01
no,HOS,4,122,LANDOM02
no,HOS,4,122,LIJ25
no,HOS,4,122,MAROWK01
no,HOS,4,122,MD1395
no,HOS,4,122,MENSAE02
no,HOS,4,122,MVK266
no,HOS,4,122,PETERJ10
no,HOS,4,122,RISWOG01
no,HOS,4,122,ROBITR01
no,HOS,4,122,RRA289
no,HOS,4,122,SEOC01
no,HOS,4,122,SL1462
no,HOS,4,122,SUSSMS01
no,HOS,4,122,TANGJ07
no,HOS,4,122,TANGQ01
no,HOS,4,122,URQUHA01
no,HOS,4,122,WAGHOM01
no,WUH,3,121,ARISTJ01
no,WUH,3,121,ASHLEM03
no,WUH,3,121,AVEDIS01
no,WUH,3,121,BAKERD06
no,WUH,3,121,BASSOG01
no,WUH,3,121,BATTAD01
no,WUH,3,121,BOLGON01
no,WUH,3,121,BOYDC03
no,WUH,3,121,BRADYP01
no,WUH,3,121,BRENNL03
no,WUH,3,121,BROWNK33
no,WUH,3,121,BURKEC07
no,WUH,3,121,BURKEJ08
no,WUH,3,121,CAMPAM06
no,WUH,3,121,CAREYC02
no,WUH,3,121,CARHUJ01
no,WUH,3,121,CERLIL01
no,WUH,3,121,COLUCL01
no,WUH,3,121,CRAWFG02
no,WUH,3,121,CRISTJ02
no,WUH,3,121,CUSACJ02
no,WUH,3,121,CUSATN01
no,WUH,3,121,DADDIJ01
no,WUH,3,121,DAGUIN01
no,WUH,3,121,DEOLIM01
no,WUH,3,121,DEYP01
no,WUH,3,121,DINKEM02
no,WUH,3,121,DRESCM01
no,WUH,3,121,EMILIC01
no,WUH,3,121,FALSEM01
no,WUH,3,121,FELDMM06
no,WUH,3,121,FITZGE02
no,WUH,3,121,FOXJ09
no,WUH,3,121,GACHEM01
no,WUH,3,121,GODERA01
no,WUH,3,121,GRENNL01
no,WUH,3,121,HOOSEB01
no,WUH,3,121,HOWFIJ01
no,WUH,3,121,IENOPC01
no,WUH,3,121,IEVAJ01
no,WUH,3,121,INGENV01
no,WUH,3,121,JAUDOK01
no,WUH,3,121,JOHNSK40
no,WUH,3,121,KENTK02
no,WUH,3,121,KEULER01
no,WUH,3,121,KIRKLW02
no,WUH,3,121,LALLYM01
no,WUH,3,121,LANGDA01
no,WUH,3,121,LEDNED01
no,WUH,3,121,LEEE30
no,WUH,3,121,LEIBRA01
no,WUH,3,121,LEIGHA01
no,WUH,3,121,LEWISN12
no,WUH,3,121,LOCASR01
no,WUH,3,121,LORENS03
no,WUH,3,121,LOVETJ01
no,WUH,3,121,LUCASA03
no,WUH,3,121,LUCASJ04
no,WUH,3,121,MADIGS01
no,WUH,3,121,MAGNOA02
no,WUH,3,121,MAHONK04
no,WUH,3,121,MALONM09
no,WUH,3,121,MARINK04
no,WUH,3,121,MARTIT14
no,WUH,3,121,MCNICK01
no,WUH,3,121,MEALIK01
no,WUH,3,121,NALLYE02
no,WUH,3,121,OCHOAB01
no,WUH,3,121,OHARAB01
no,WUH,3,121,OHARAM04
no,WUH,3,121,ORELLE01
no,WUH,3,121,PATANM02
no,WUH,3,121,PATTEP03
no,WUH,3,121,PATTOT03
no,WUH,3,121,PENZIJ01
no,WUH,3,121,PETRAJ01
no,WUH,3,121,PHILIL05
no,WUH,3,121,REILLE02
no,WUH,3,121,RENNAD01
no,WUH,3,121,RENOUJ01
no,WUH,3,121,RHODED03
no,WUH,3,121,RINALP02
no,WUH,3,121,RIZZON03
no,WUH,3,121,RUGGIJ06
no,WUH,3,121,RUSSON04
no,WUH,3,121,RYANM11
no,WUH,3,121,SAMLEJ01
no,WUH,3,121,SAWYED01
no,WUH,3,121,SCEPPD01
no,WUH,3,121,SCHRAD01
no,WUH,3,121,SCUROD01
no,WUH,3,121,SEC517
no,WUH,3,121,SEIMK01
no,WUH,3,121,SERNAV01
no,WUH,3,121,SGUIGI01
no,WUH,3,121,SHEAE01
no,WUH,3,121,SMITHK29
no,WUH,3,121,SPRINT02
no,WUH,3,121,STENDM01
no,WUH,3,121,STERLL01
no,WUH,3,121,SULLIR11
no,WUH,3,121,TAUBE02
no,WUH,3,121,TAYLOG04
no,WUH,3,121,TEIXEM01
no,WUH,3,121,TELEIE01
no,WUH,3,121,TROIAM01
no,WUH,3,121,VALENA11
no,WUH,3,121,VELASM08
no,WUH,3,121,VERSTK01
no,WUH,3,121,VILARC01
no,WUH,3,121,WALKR01
no,WUH,3,121,WATTL01
no,WUH,3,121,WILEYM01
no,WUH,3,121,WYNTES03
no,WUH,3,121,YANNOL01
no,WUH,3,121,ZIZZAM01
no,WUH,4,121,COLLIT08
no,WUH,4,121,KELLYS07
no,WUH,2,120,DISERC01
no,WUH,2,120,MILTOB01
no,WUH,3,120,ABAYAG01
no,WUH,3,120,ACOSTC05
no,WUH,3,120,ALBERM04
no,WUH,3,120,ALFARR03
no,WUH,3,120,ANESK01
no,WUH,3,120,BADEAH01
no,WUH,3,120,BALATA01
no,WUH,3,120,BAUDIS01
no,WUH,3,120,BEEBEH01
no,WUH,3,120,BELFIJ02
no,WUH,3,120,BERNSK02
no,WUH,3,120,BMS339
no,WUH,3,120,BURKEK08
no,WUH,3,120,CABALM03
no,WUH,3,120,CABRAK03
no,WUH,3,120,CACCHM01
no,WUH,3,120,CAMPOB04
no,WUH,3,120,CAREYC01
no,WUH,3,120,CARIDS01
no,WUH,3,120,CASSIC04
no,WUH,3,120,CERARD01
no,WUH,3,120,CERTAC01
no,WUH,3,120,CHEWES01
no,WUH,3,120,CHICOM01
no,WUH,3,120,CHINH03
no,WUH,3,120,CHISOC01
no,WUH,3,120,CLARKR11
no,WUH,3,120,COELHA03
no,WUH,3,120,COIROK01
no,WUH,3,120,DALESA03
no,WUH,3,120,DELMAC01
no,WUH,3,120,DEMARL02
no,WUH,3,120,DEMILE01
no,WUH,3,120,DEOCAK01
no,WUH,3,120,DOGMAK01
no,WUH,3,120,DONALM02
no,WUH,3,120,DUBIOB01
no,WUH,3,120,FABILJ01
no,WUH,3,120,FERRAN06
no,WUH,3,120,FLOWES01
no,WUH,3,120,GAYA01
no,WUH,3,120,GILDEA01
no,WUH,3,120,GINDOR01
no,WUH,3,120,GOMESC01
no,WUH,3,120,GULAMJ01
no,WUH,3,120,HARVEM05
no,WUH,3,120,HAUCKJ02
no,WUH,3,120,HENDEG01
no,WUH,3,120,HOWEM01
no,WUH,3,120,HUNTC01
no,WUH,3,120,IANNOV01
no,WUH,3,120,INGEGP01
no,WUH,3,120,JOHNA09
no,WUH,3,120,JOHNA10
no,WUH,3,120,JOSEJ03
no,WUH,3,120,JOSEPJ24
no,WUH,3,120,KARPJ04
no,WUH,3,120,KHOWEA01
no,WUH,3,120,KOSZYK01
no,WUH,3,120,KRAKAK01
no,WUH,3,120,LANDAJ04
no,WUH,3,120,LARGIJ02
no,WUH,3,120,LEEL29
no,WUH,3,120,LOONIC01
no,WUH,3,120,LORINN01
no,WUH,3,120,LOUGHA03
no,WUH,3,120,LYES01
no,WUH,3,120,LYONSN03
no,WUH,3,120,MALATN01
no,WUH,3,120,MALDOA04
no,WUH,3,120,MCDOWL02
no,WUH,3,120,MEISNL01
no,WUH,3,120,MELLOJ02
no,WUH,3,120,MICALJ01
no,WUH,3,120,MICHED06
no,WUH,3,120,MINUTN01
no,WUH,3,120,MITCHS12
no,WUH,3,120,MULLEE04
no,WUH,3,120,NOONAK01
no,WUH,3,120,OROPEJ01
no,WUH,3,120,OROURC02
no,WUH,3,120,PALMED08
no,WUH,3,120,PAREK01
no,WUH,3,120,PATTEJ05
no,WUH,3,120,PEDONT01
no,WUH,3,120,PULIND01
no,WUH,3,120,PULOSD01
no,WUH,3,120,QUINNM06
no,WUH,3,120,RAYMON02
no,WUH,3,120,RAYNON01
no,WUH,3,120,RENJIM01
no,WUH,3,120,ROMANP06
no,WUH,3,120,SBA225
no,WUH,3,120,SCHNEA05
no,WUH,3,120,SCHRAK03
no,WUH,3,120,SCOTTT12
no,WUH,3,120,SENKEJ01
no,WUH,3,120,SHARMS24
no,WUH,3,120,SHULMA01
no,WUH,3,120,SIRUFP01
no,WUH,3,120,SISONC02
no,WUH,3,120,STOWET02
no,WUH,3,120,THOMAJ37
no,WUH,3,120,THOMAK12
no,WUH,3,120,TOLLIS01
no,WUH,3,120,TORREA17
no,WUH,3,120,ULYSSK01
no,WUH,3,120,VARGHF01
no,WUH,3,120,VITAK01
no,WUH,3,120,WILLIK39
no,WUH,3,120,WILLIT42
no,WUH,3,120,WILMOA01
no,WUH,3,120,YUJ12
no,WUH,3,120,ZABALM01
no,WUH,4,120,BOISVJ01
no,WUH,4,120,GERDEN01
no,WUH,4,120,MURPHD07
no,WUH,4,120,PHILLR08
no,WUH,4,120,YAEGEJ01
no,WUH,4,120,ZIZZAC01
ldp,1,5,113,PEARSM02
no,WUH,2,113,BROWNT25
no,WUH,2,113,COBBN01
no,WUH,2,113,MCLAUT08
no,SOM,2,113,ROUCHK01
no,WUH,3,113,AHAMEY01
no,WUH,3,113,ALLENN04
no,WUH,3,113,AMITRM01
no,WUH,3,113,ANTOIM07
no,WUH,3,113,ANTONJ03
no,WUH,3,113,ARBIZJ01
no,WUH,3,113,ARMANM01
no,WUH,3,113,AUGUGS01
no,WUH,3,113,AUGUSF01
no,WUH,3,113,BACANE01
no,WUH,3,113,BALLM01
no,WUH,3,113,BARBES03
no,WUH,3,113,BARZIM01
no,WUH,3,113,BAYAWB01
no,WUH,3,113,BECKLH01
no,WUH,3,113,BENTZJ02
no,WUH,3,113,BIGGSV02
no,WUH,3,113,BLACKE10
no,WUH,3,113,BLUED02
no,WUH,3,113,BOHANP02
no,WUH,3,113,BONADS01
no,WUH,3,113,BONVEV01
no,WUH,3,113,BRANCM03
no,WUH,3,113,BURKES08
no,WUH,3,113,CACCAD01
no,WUH,3,113,CALABG01
no,WUH,3,113,CARTES10
no,WUH,3,113,CASEYL03
no,WUH,3,113,CASTAA03
no,WUH,3,113,CENTAS01
no,WUH,3,113,CHAJCJ01
no,WUH,3,113,CHANI03
no,WUH,3,113,CHINFA01
no,WUH,3,113,CHUNGY07
no,WUH,3,113,CLERIJ01
no,WUH,3,113,COHENL11
no,,3,113,COLLAJ01
no,WUH,3,113,COLLYN02
no,WUH,3,113,CONROA01
no,WUH,3,113,CONWAE03
no,WUH,3,113,DAWSOL04
no,WUH,3,113,DEAKT01
no,WUH,3,113,DEHOYC02
no,WUH,3,113,DELAPK01
no,WUH,3,113,DEMARL03
no,WUH,3,113,DOUGLC01
no,WUH,3,113,DRANDA01
no,WUH,3,113,DUCOSP01
no,WUH,3,113,DULAYR01
no,WUH,3,113,DZURID01
no,WUH,3,113,EBERHE01
no,WUH,3,113,EBRONJ01
no,WUH,3,113,EE928
no,WUH,3,113,EHMERV01
no,WUH,3,113,ENNELA01
no,WUH,3,113,ESPOSA05
no,WUH,3,113,ESTEVF04
no,WUH,3,113,FELLSK01
no,WUH,3,113,FEROLR01
no,WUH,3,113,GARREK01
no,WUH,3,113,GEORGJ07
no,WUH,3,113,GEORGS12
no,WUH,3,113,GIBIIB01
no,WUH,3,113,GILLEG03
no,WUH,3,113,GOLDL05
no,WUH,3,113,GOODIW02
no,WUH,3,113,GRAHAK04
no,WUH,3,113,GREGOK02
no,WUH,3,113,GROHMK01
no,WUH,3,113,GROSSK04
no,WUH,3,113,GULINC03
no,WUH,3,113,HALDEH01
no,WUH,3,113,HARRIE12
no,WUH,3,113,HARRSD01
no,WUH,3,113,HARTMJ01
no,WUH,3,113,HAWKIP01
no,WUH,3,113,HIBBEJ01
no,WUH,3,113,HILDD01
no,WUH,3,113,HOLLES02
no,WUH,3,113,HOLLIM02
no,WUH,3,113,HUACOL01
no,WUH,3,113,IRIZAL04
no,WUH,3,113,JACKSM10
no,WUH,3,113,JACOBD11
no,WUH,3,113,JENKIL02
no,WUH,3,113,KALTEJ01
no,WUH,3,113,KANER04
no,WUH,3,113,KAURR03
no,WUH,3,113,KENNEE05
no,WUH,3,113,KENNYC05
no,WUH,3,113,KH2192
no,WUH,3,113,KLT275
no,WUH,3,113,KNAPPO01
no,WUH,3,113,KUTCHM01
no,WUH,3,113,LAGUEJ04
no,WUH,3,113,LANEC02
no,WUH,3,113,LAUMED01
no,WUH,3,113,LEARYS01
no,WUH,3,113,LEEJ108
no,WUH,3,113,LEONET01
no,WUH,3,113,LERASM01
no,WUH,3,113,LOUISM02
no,WUH,3,113,LOZADN01
no,WUH,3,113,LUKOSM01
no,WUH,3,113,LURIEL01
no,WUH,3,113,LUSARL01
no,WUH,3,113,MAGRIE01
no,WUH,3,113,MAGUIC03
no,WUH,3,113,MALONL03
no,WUH,3,113,MANMAD01
no,WUH,3,113,MARSAM02
no,WUH,3,113,MARTIH09
no,WUH,3,113,MARTIW13
no,WUH,3,113,MATHAM01
no,WUH,3,113,MCKENK09
no,WUH,3,113,MCLAUS03
no,WUH,3,113,MCNOBJ01
no,WUH,3,113,MEHMP01
no,WUH,3,113,MERCAM10
no,WUH,3,113,MILLEN04
no,WUH,3,113,MILLEP03
no,WUH,3,113,MILONP01
no,WUH,3,113,MOLDOL01
no,WUH,3,113,MOLLIL02
no,SOM,3,113,MOONR01
no,WUH,3,113,MOREMF01
no,WUH,3,113,MOSTYJ01
no,WUH,3,113,MURPHE07
no,WUH,3,113,NASHA02
no,WUH,3,113,NELSOJ19
no,WUH,3,113,NICKEB01
no,WUH,3,113,NOCERP02
no,WUH,3,113,NOVAKS03
no,WUH,3,113,OHAIRC01
no,WUH,3,113,ORNDOJ01
no,WUH,3,113,PACELN01
no,WUH,3,113,PANACA01
no,WUH,3,113,PECKMN02
no,WUH,3,113,PERRID01
no,WUH,3,113,PHANGS01
no,WUH,3,113,PIETKJ01
no,WUH,3,113,PINTOR04
no,WUH,3,113,PISCID02
no,SOM,3,113,PJANIM01
no,WUH,3,113,POLYAA03
no,WUH,3,113,PROCIM01
no,WUH,3,113,RAJUR03
no,WUH,3,113,RAMPHM02
no,WUH,3,113,RIVERJ51
no,WUH,3,113,RJ1145
no,WUH,3,113,ROBERJ17
no,WUH,3,113,ROGERR05
no,WUH,3,113,ROMANG05
no,WUH,3,113,ROMANR12
no,WUH,3,113,ROSSB02
no,WUH,3,113,ROTHSP01
no,WUH,3,113,ROTOLM01
no,WUH,3,113,SALIBJ02
no,WUH,3,113,SAMEDJ02
no,WUH,3,113,SAUNDJ03
no,WUH,3,113,SAYRAK01
no,WUH,3,113,SCHERC05
no,WUH,3,113,SCHEUM02
no,WUH,3,113,SCHIEJ02
no,WUH,3,113,SCICUL01
no,WUH,3,113,SCULLJ01
no,WUH,3,113,SEEMUS01
no,SOM,3,113,SHIMIN01
no,WUH,3,113,SIRAGD01
no,WUH,3,113,SISTRA01
no,WUH,3,113,SISTRD01
no,WUH,3,113,SLOANC03
no,WUH,3,113,SMITHA47
no,WUH,3,113,SMITHL43
no,WUH,3,113,SMITHT29
no,WUH,3,113,SOLOMJ07
no,WUH,3,113,SPADAA02
no,WUH,3,113,SPR262
no,WUH,3,113,STANLE02
no,WUH,3,113,SUKHRK01
no,WUH,3,113,SWABYS03
no,WUH,3,113,TAYLON13
no,WUH,3,113,THOMAS41
no,WUH,3,113,THOMAS43
no,WUH,3,113,THOMPT09
no,WUH,3,113,TOSCAD02
no,WUH,3,113,TRAILS01
no,WUH,3,113,TROYNN01
no,WUH,3,113,TURLEP01
no,WUH,3,113,VALEND13
no,WUH,3,113,VERNIJ01
no,WUH,3,113,VITAP01
no,WUH,3,113,VLAUNK01
no,WUH,3,113,WALDEM02
no,WUH,3,113,WILLIK41
no,WUH,3,113,WILSOK17
no,WUH,3,113,WOODJ03
no,WUH,3,113,YAZYJ01
no,WUH,4,113,AUSTIK02
no,SOM,4,113,CAMACF01
no,WUH,4,113,DELRAR01
no,WUH,4,113,DUJAF01
no,WUH,4,113,GACUSL01
no,WUH,4,113,GOLDES09
no,WUH,4,113,HELMSS01
no,SOM,4,113,HUANGS14
no,WUH,4,113,LAWREW01
no,WUH,4,113,LUZZIK01
no,SOM,4,113,MARMON02
no,WUH,4,113,MIRANV02
no,SOM,4,113,MOLDEJ01
no,WUH,4,113,MUNROC03
no,WUH,4,113,OFLAHD01
no,SOM,4,113,PANCHP01
no,WUH,4,113,POWELT02
no,WUH,4,113,QUAGLM01
no,SOM,4,113,RAMENR01
no,WUH,4,113,ROSENK06
no,WUH,4,113,ROSSK04
no,WUH,4,113,RYANT06
no,WUH,4,113,SANTAP02
no,WUH,4,113,STIDHS01
no,WUH,4,113,TARZIK01
no,WUH,4,113,TRASYF01
no,SOM,4,113,ZAPPB01
no,SOM,4,113,ZHANGF04
no,SOM,5,113,BERTIC01
no,SOM,5,113,CASTAS03
no,HOS,2,110,DAWKIS01
no,SOM,2,110,SMITHD10
no,HOS,3,110,AGBAMT01
no,HOS,3,110,AGUILK02
no,HOS,3,110,AJ887
no,HOS,3,110,AKIBAT01
no,HOS,3,110,ALFORL02
no,HOS,3,110,AMINOO01
no,SOM,3,110,ARROYA01
no,HOS,3,110,BAEZF01
no,HOS,3,110,BASTOA02
no,HOS,3,110,BISPAP01
no,SOM,3,110,BMB311
no,HOS,3,110,CANTOK01
no,HOS,3,110,CHENC27
no,HOS,3,110,CRESPC06
no,HOS,3,110,CUNALS01
no,HOS,3,110,DACTOM01
no,HOS,3,110,DESTEA01
no,HOS,3,110,DOMIND03
no,HOS,3,110,ED1489
no,HOS,3,110,FELIZR01
no,HOS,3,110,HJB339
no,HOS,3,110,JB5795
no,HOS,3,110,JEANSK01
no,HOS,3,110,JHY342
no,HOS,3,110,JOHNST22
no,HOS,3,110,KALLOD01
no,HOS,3,110,KALUZD01
no,HOS,3,110,KAPLAM08
no,HOS,3,110,KEENAK01
no,HOS,3,110,KILBYL01
no,HOS,3,110,KMF471
no,HOS,3,110,LINARL02
no,HOS,3,110,MANALM06
no,HOS,3,110,MANCHN01
no,HOS,3,110,MCGOVM01
no,HOS,3,110,MIANR01
no,HOS,3,110,MONTAK02
no,HOS,3,110,NAH01
no,HOS,3,110,OBASUM01
no,SOM,3,110,PERTAD01
no,HOS,3,110,PETITM01
no,HOS,3,110,PHILLT02
no,HOS,3,110,PISANB02
no,HOS,3,110,PNV2001
no,HOS,3,110,RICKEC01
no,HOS,3,110,RUSPAA01
no,HOS,3,110,SANTAG05
no,HOS,3,110,SEYMOC01
no,HOS,3,110,SH2500
no,HOS,3,110,TOLANS01
no,HOS,3,110,TRAMMT01
no,HOS,3,110,TREACM01
no,HOS,3,110,TRYFOA01
no,HOS,3,110,VALENA09
no,HOS,3,110,VC747
no,HOS,3,110,VEGAA09
no,HOS,3,110,VRG241
no,HOS,3,110,VW450
no,SOM,3,110,WATSOK02
no,SOM,4,110,ACOSTK01
no,HOS,4,110,ARANGM01
no,HOS,4,110,AZ1231
no,HOS,4,110,BARDEB01
no,HOS,4,110,BAUERL01
no,HOS,4,110,BECKA04
no,HOS,4,110,BELLOS03
no,HOS,4,110,CANOVK01
no,HOS,4,110,CHOWL03
